791: -3.8704476356506348 -2.4921932220458984 2.1040942668914795,-4.741189479827881 -1.9120573997497559 1.1182348728179932,-4.579934120178223 -0.3641672134399414 1.4066009521484375,-3.180708169937134 0.12483692169189453 1.1238055229187012,-2.0848655700683594 -0.7986850738525391 1.5920274257659912,-2.4936013221740723 -2.2808427810668945 1.723637580871582
792: -3.7721524238586426 -2.558835029602051 2.3226890563964844,-4.784440994262695 -1.811532974243164 1.6850264072418213,-4.603536605834961 -0.29218006134033203 1.5776877403259277,-3.170046091079712 0.07062530517578125 1.2505143880844116,-2.065983295440674 -0.9700741767883301 1.628154993057251,-2.5268471240997314 -2.4723305702209473 1.5022425651550293
793: -3.6507320404052734 -2.3328022956848145 2.2849278450012207,-4.765921592712402 -1.7281618118286133 1.7083991765975952,-4.462899208068848 -0.20336103439331055 1.57358980178833,-3.1344096660614014 0.24382638931274414 1.1129140853881836,-2.064924955368042 -0.6247677803039551 1.6597199440002441,-2.5128815174102783 -2.0861380100250244 1.4680702686309814
794: -3.6001646518707275 -2.162497043609619 2.3422629833221436,-4.753353595733643 -1.705324411392212 1.7013263702392578,-4.5266828536987305 -0.2109670639038086 1.6008193492889404,-3.151923418045044 0.3112037181854248 1.1789301633834839,-1.9700754880905151 -0.6446881294250488 1.462220549583435,-2.4822916984558105 -2.122730255126953 1.365275502204895
795: -3.7757644653320313 -2.3876090049743652 2.5409226417541504,-4.737271785736084 -1.757349967956543 1.7074865102767944,-4.625144004821777 -0.221343994140625 1.7752739191055298,-3.2080039978027344 0.1854538917541504 1.4631118774414063,-2.1013524532318115 -0.8375816345214844 1.9945068359375,-2.4896795749664307 -2.283431053161621 1.9067851305007935
796: -3.5711588859558105 -2.2759153842926025 2.5274014472961426,-4.675750732421875 -1.7247662544250488 1.8978215456008911,-4.493469715118408 -0.1670525074005127 1.983368158340454,-3.1317391395568848 0.31969547271728516 1.4273580312728882,-1.9345848560333252 -0.5555078983306885 1.8587138652801514,-2.375535726547241 -2.0043411254882813 1.7658154964447021
797: -3.345383405685425 -2.3318259716033936 2.498175621032715,-4.605607032775879 -1.7265329360961914 2.1400983333587646,-4.495638370513916 -0.16647231578826904 2.1117453575134277,-3.199436664581299 0.22408437728881836 1.3901934623718262,-1.9929704666137695 -0.6593589782714844 1.6847870349884033,-2.3572404384613037 -2.133936882019043 1.4454162120819092
798: -3.3172619342803955 -2.5584805011749268 1.9225132465362549,-4.521666526794434 -1.8279469013214111 1.7638638019561768,-4.313270568847656 -0.2911919355392456 2.009335517883301,-3.094439744949341 0.314689040184021 1.3078497648239136,-1.954679250717163 -0.573148250579834 1.5155198574066162,-2.2916877269744873 -2.0132791996002197 1.0986727476119995
799: -3.3244411945343018 -2.415043592453003 2.458592414855957,-4.595962047576904 -1.9126505851745605 2.017185688018799,-4.523155689239502 -0.369124174118042 1.9562667608261108,-3.216806411743164 0.18408560752868652 1.4574334621429443,-1.9848811626434326 -0.6824951171875 1.610615849494934,-2.3007476329803467 -2.151214599609375 1.5185984373092651
800: -3.564180850982666 -2.2407772541046143 2.5746803283691406,-4.567263126373291 -1.770721435546875 1.6747422218322754,-4.457563400268555 -0.2540590763092041 1.7552199363708496,-3.0361175537109375 0.19873929023742676 1.360430359840393,-1.9358940124511719 -0.6745572090148926 1.9751918315887451,-2.2739310264587402 -2.1106691360473633 1.9797569513320923
801: -3.5691521167755127 -2.2875795364379883 2.6390953063964844,-4.496457099914551 -1.8138575553894043 1.6754103899002075,-4.484691619873047 -0.3002889156341553 1.8511691093444824,-3.156188726425171 0.2817683219909668 1.3719532489776611,-1.9920697212219238 -0.4296722412109375 1.9408918619155884,-2.221776247024536 -1.977555274963379 2.037870407104492
802: -3.3472278118133545 -2.520787239074707 2.221409797668457,-4.541323661804199 -1.8854153156280518 1.8654725551605225,-4.300461292266846 -0.39791107177734375 2.1482291221618652,-3.0165624618530273 0.12463903427124023 1.4242851734161377,-1.7858071327209473 -0.7884454727172852 1.7265745401382446,-2.2438135147094727 -2.120439052581787 1.3803887367248535
803: -3.3796963691711426 -2.4920268058776855 2.1282739639282227,-4.555778503417969 -1.856499195098877 1.8707060813903809,-4.418902397155762 -0.4057631492614746 2.140705108642578,-3.225050687789917 0.17460298538208008 1.3973290920257568,-1.9740819931030273 -0.6271767616271973 1.5983747243881226,-2.3067891597747803 -2.121396541595459 1.301644206047058
804: -3.4103457927703857 -2.501974105834961 2.285379409790039,-4.607517719268799 -1.7287883758544922 2.1214218139648438,-4.395277976989746 -0.2545156478881836 2.259697198867798,-3.111339807510376 0.1963033676147461 1.4850753545761108,-1.940857172012329 -0.7234005928039551 1.6494152545928955,-2.315476417541504 -2.1899023056030273 1.3925702571868896
805: -3.440481662750244 -2.390726089477539 2.2058281898498535,-4.529777526855469 -1.8415279388427734 1.5842013359069824,-4.444007873535156 -0.3703269958496094 1.801469087600708,-3.1520748138427734 0.2102961540222168 1.281841516494751,-1.9823219776153564 -0.7488703727722168 1.7258754968643188,-2.303647994995117 -2.1613173484802246 1.4102660417556763
806: -3.5329947471618652 -2.373514175415039 2.3535525798797607,-4.607349395751953 -1.845123052597046 1.631913185119629,-4.471888542175293 -0.3169703483581543 1.7448643445968628,-3.2081425189971924 0.23141098022460938 1.1841907501220703,-1.9701334238052368 -0.6783299446105957 1.657196044921875,-2.312117099761963 -2.1538166999816895 1.6790297031402588
807: -3.7117056846618652 -2.3834989070892334 2.464510917663574,-4.751125335693359 -1.853421926498413 1.6093316078186035,-4.630566120147705 -0.3855013847351074 1.6883659362792969,-3.2333550453186035 0.23851490020751953 1.3884377479553223,-2.053192615509033 -0.5934619903564453 2.0200018882751465,-2.3733105659484863 -2.0230066776275635 2.0957236289978027
808: -3.6836886405944824 -2.012875556945801 2.812422275543213,-4.63484525680542 -1.6205942630767822 1.8033403158187866,-4.482219696044922 -0.14323139190673828 1.6231236457824707,-3.0881733894348145 0.17142534255981445 1.3619585037231445,-1.988706111907959 -0.5824716091156006 2.06481671333313,-2.3365116119384766 -1.9786882400512695 2.348273277282715
809: -3.526350259780884 -2.1796913146972656 2.463869094848633,-4.605281352996826 -1.7522428035736084 1.6602532863616943,-4.535933494567871 -0.2840611934661865 1.634518027305603,-3.064335346221924 0.2714424133300781 1.387133002281189,-1.8977032899856567 -0.5901601314544678 1.874637484550476,-2.3255879878997803 -2.078090190887451 1.818144679069519
810: -3.6694045066833496 -2.3034400939941406 2.5972588062286377,-4.69926118850708 -1.7818996906280518 1.814640998840332,-4.537346363067627 -0.27585864067077637 1.9725139141082764,-3.225226879119873 0.1837749481201172 1.3399144411087036,-2.0363950729370117 -0.599567174911499 1.8312244415283203,-2.386194944381714 -2.1148018836975098 1.8580278158187866
811: -3.5681397914886475 -2.4627139568328857 2.491351842880249,-4.584751129150391 -1.9716448783874512 1.6184924840927124,-4.560786724090576 -0.49763941764831543 1.9020071029663086,-3.223487377166748 0.21013355255126953 1.4563673734664917,-2.042975664138794 -0.5849552154541016 1.9174888134002686,-2.2845072746276855 -2.0928354263305664 1.9765750169754028
812: -3.699917793273926 -2.3768866062164307 2.156407356262207,-4.706231117248535 -1.7904319763183594 1.3824716806411743,-4.582840919494629 -0.33016037940979004 1.679560899734497,-3.209892988204956 0.14651179313659668 1.257054328918457,-2.034914493560791 -0.6523430347442627 1.6916582584381104,-2.388202428817749 -2.135133981704712 1.5786473751068115
813: -3.1288037300109863 -2.552917003631592 2.1832358837127686,-4.337767601013184 -1.8963518142700195 2.158332109451294,-4.138927459716797 -0.3851642608642578 2.2944955825805664,-3.09686017036438 0.19488048553466797 1.32377290725708,-1.8342078924179077 -0.6886529922485352 1.4439144134521484,-2.3282036781311035 -2.143038272857666 1.0545167922973633
814: -3.205916404724121 -2.346646308898926 2.2446601390838623,-4.446498394012451 -1.7496333122253418 2.0812504291534424,-4.193772315979004 -0.24600696563720703 2.4758968353271484,-3.099379062652588 0.3401308059692383 1.6736185550689697,-1.8399416208267212 -0.5631580352783203 1.7720506191253662,-2.2728259563446045 -1.9125146865844727 1.3312798738479614
815: -3.348918914794922 -2.5424957275390625 2.0754971504211426,-4.521745681762695 -1.7216286659240723 2.0190446376800537,-4.170404434204102 -0.2192249298095703 2.2067813873291016,-3.047062397003174 0.23282623291015625 1.3203760385513306,-1.8814866542816162 -0.7794599533081055 1.4344425201416016,-2.403705358505249 -2.1718297004699707 1.0861034393310547
816: -3.642077684402466 -2.5317063331604004 2.170969247817993,-4.71727180480957 -1.7399134635925293 1.6396758556365967,-4.405004978179932 -0.2861967086791992 2.0784077644348145,-3.1468658447265625 0.14841079711914063 1.3779709339141846,-1.9104499816894531 -0.8178820610046387 1.6142407655715942,-2.374652862548828 -2.295963764190674 1.4883675575256348
817: -3.3588857650756836 -2.459465503692627 2.1304688453674316,-4.57697057723999 -1.8267388343811035 1.9281578063964844,-4.2552642822265625 -0.33155012130737305 2.200470447540283,-3.11269211769104 0.1993732452392578 1.333574652671814,-1.8996944427490234 -0.7230234146118164 1.498532772064209,-2.3846564292907715 -2.128570556640625 1.1381343603134155
818: -3.391176462173462 -2.500858783721924 2.1290276050567627,-4.596765518188477 -1.9119796752929688 1.6169484853744507,-4.405465126037598 -0.41167235374450684 1.7190799713134766,-3.0538489818573 0.08774352073669434 1.1822460889816284,-1.9403514862060547 -0.8441662788391113 1.3988808393478394,-2.3364555835723877 -2.3641350269317627 1.1887991428375244
819: -3.7470009326934814 -2.5399093627929688 1.9513884782791138,-4.8038482666015625 -1.8270481824874878 1.2804152965545654,-4.616171360015869 -0.3747878074645996 1.5749166011810303,-3.240034580230713 0.15516304969787598 1.174141526222229,-2.118708610534668 -0.8166074752807617 1.4203314781188965,-2.4804940223693848 -2.2783048152923584 1.2745554447174072
820: -3.5721523761749268 -2.5344481468200684 2.1347920894622803,-4.790564060211182 -1.8712034225463867 1.6077475547790527,-4.548900127410889 -0.39974284172058105 1.737210750579834,-3.211467742919922 0.09447598457336426 1.1250274181365967,-2.069671630859375 -0.9096455574035645 1.4168081283569336,-2.4451935291290283 -2.372405767440796 1.1984608173370361
821: -3.4376940727233887 -2.6898319721221924 1.7206165790557861,-4.638915538787842 -1.9230010509490967 1.5139052867889404,-4.33364200592041 -0.5310735702514648 1.7873635292053223,-3.1547045707702637 0.0325930118560791 1.004950761795044,-1.9747614860534668 -0.8868443965911865 1.1756207942962646,-2.460232973098755 -2.307063579559326 0.817244291305542
822: -3.4392073154449463 -2.596344470977783 1.892699956893921,-4.657618045806885 -1.8706086874008179 1.7615904808044434,-4.392135143280029 -0.36941099166870117 1.822584867477417,-3.110686779022217 0.14327633380889893 1.062789797782898,-2.009843349456787 -0.8190051317214966 1.2098867893218994,-2.446927309036255 -2.2390449047088623 0.9265682697296143
823: -3.335114002227783 -2.652297019958496 1.7351429462432861,-4.481640338897705 -1.956323504447937 1.2937328815460205,-4.27699089050293 -0.5526294708251953 1.7984473705291748,-3.170396327972412 0.16041302680969238 1.0895533561706543,-1.973524808883667 -0.7660419940948486 1.2504971027374268,-2.225224018096924 -2.283402919769287 0.9172101020812988
824: -3.465186595916748 -2.4750843048095703 1.8648200035095215,-4.660500526428223 -1.8773167133331299 1.287334680557251,-4.501801490783691 -0.3943305015563965 1.5991129875183105,-3.193730592727661 0.15369105339050293 1.0242059230804443,-1.95328688621521 -0.7646024227142334 1.3282408714294434,-2.2241358757019043 -2.2010302543640137 1.1870388984680176
825: -3.489229917526245 -2.5451951026916504 1.9843275547027588,-4.620905876159668 -1.899393081665039 1.3969829082489014,-4.500724792480469 -0.4311979413032532 1.6019034385681152,-3.1263680458068848 0.07977667450904846 1.1865551471710205,-1.9783263206481934 -0.9515092968940735 1.4099640846252441,-2.3871498107910156 -2.348227024078369 1.213942527770996
826: -3.7252683639526367 -2.487844944000244 2.035693645477295,-4.751465797424316 -1.773801565170288 1.3552491664886475,-4.554269313812256 -0.27607810497283936 1.5276854038238525,-3.153003692626953 0.17997729778289795 1.0784108638763428,-2.0450048446655273 -0.6775498390197754 1.6795451641082764,-2.427306890487671 -2.164496421813965 1.4921948909759521
827: -3.2946083545684814 -2.575789451599121 1.75722074508667,-4.5432233810424805 -1.947416067123413 1.4244270324707031,-4.322214126586914 -0.47556519508361816 1.7358028888702393,-3.093000650405884 0.17060446739196777 1.1187570095062256,-1.9170103073120117 -0.7238402366638184 1.3887298107147217,-2.215440273284912 -2.1701345443725586 0.9621078968048096
828: -3.4394288063049316 -2.558382511138916 1.7939155101776123,-4.681100845336914 -1.8849786520004272 1.337003469467163,-4.41230583190918 -0.43295717239379883 1.6885406970977783,-3.10516619682312 0.1147986650466919 1.1599359512329102,-1.9632673263549805 -0.8929359912872314 1.409895420074463,-2.268256664276123 -2.2763915061950684 1.029676914215088
829: -3.5136184692382813 -2.392249584197998 2.060039520263672,-4.602377891540527 -1.7228679656982422 1.4835842847824097,-4.464535236358643 -0.2294936180114746 1.7233314514160156,-3.1649112701416016 0.32567811012268066 1.0756778717041016,-1.9648938179016113 -0.6274120807647705 1.3505651950836182,-2.3124516010284424 -2.1163809299468994 1.3175041675567627
830: -3.606780529022217 -2.53188419342041 1.8414640426635742,-4.669830799102783 -1.9145567417144775 1.2452998161315918,-4.448139667510986 -0.4061157703399658 1.5360058546066284,-3.1200950145721436 0.12000846862792969 0.981885552406311,-2.0196192264556885 -0.8360705375671387 1.4874683618545532,-2.33602237701416 -2.264188528060913 1.2800019979476929
831: -3.499753713607788 -2.5003886222839355 2.032261610031128,-4.622138023376465 -1.8441102504730225 1.4715063571929932,-4.417932033538818 -0.41896557807922363 1.7142826318740845,-3.1247193813323975 0.12555694580078125 1.2147784233093262,-1.9649018049240112 -0.8477697372436523 1.5065698623657227,-2.3603246212005615 -2.2654454708099365 1.254249095916748
832: -3.6693224906921387 -2.7775495052337646 1.6050024032592773,-4.7906060218811035 -1.9293779134750366 1.3818001747131348,-4.406940460205078 -0.502638578414917 1.7755646705627441,-3.069889545440674 0.04709053039550781 1.3041013479232788,-2.011627197265625 -1.0108388662338257 1.478851079940796,-2.4459195137023926 -2.3483848571777344 0.9446119070053101
833: -3.518427848815918 -2.262819290161133 2.345737934112549,-4.686545372009277 -1.750847578048706 1.7030521631240845,-4.539485931396484 -0.25644803047180176 1.7535240650177002,-3.15405011177063 0.25791335105895996 1.2677006721496582,-2.0448668003082275 -0.663640022277832 1.5622267723083496,-2.3974759578704834 -2.1085190773010254 1.469864845275879
834: -3.2645015716552734 -2.6818106174468994 1.9539917707443237,-4.516341209411621 -2.089125394821167 1.4674572944641113,-4.3641037940979 -0.5944390296936035 1.6927255392074585,-3.0918540954589844 0.15430903434753418 1.1626439094543457,-1.9080662727355957 -0.7863748073577881 1.4076719284057617,-2.233333110809326 -2.2605700492858887 1.0863162279129028
835: -3.614196538925171 -2.44179105758667 2.4054746627807617,-4.687669277191162 -1.9110347032546997 1.6385669708251953,-4.511309623718262 -0.409621000289917 1.750957727432251,-3.133279800415039 0.1881275177001953 1.3801517486572266,-1.9953676462173462 -0.7129943370819092 1.7492129802703857,-2.3778209686279297 -2.1647777557373047 1.6883774995803833
836: -3.564394950866699 -2.470259428024292 2.1071999073028564,-4.691336631774902 -1.8528894186019897 1.4976224899291992,-4.437828063964844 -0.36552655696868896 1.7725684642791748,-3.0401713848114014 0.09087657928466797 1.2478134632110596,-1.9016225337982178 -0.8483828902244568 1.4837331771850586,-2.361966371536255 -2.2997217178344727 1.4336097240447998
837: -3.380391836166382 -2.2652554512023926 2.3377459049224854,-4.607643127441406 -1.7775325775146484 1.811409592628479,-4.55137825012207 -0.3025176525115967 1.7558469772338867,-3.212770700454712 0.3016303777694702 1.168274164199829,-1.9503483772277832 -0.5773568153381348 1.4736158847808838,-2.3479485511779785 -2.0724520683288574 1.4093977212905884
838: -3.4807159900665283 -2.0704448223114014 2.6842703819274902,-4.627936363220215 -1.6760355234146118 1.9148966073989868,-4.61076021194458 -0.18260923027992249 1.8636302947998047,-3.2373404502868652 0.3403051495552063 1.3898499011993408,-2.0406951904296875 -0.4531673192977905 1.8645037412643433,-2.3358426094055176 -1.9310554265975952 1.924384355545044
839: -3.431656837463379 -2.2141964435577393 2.400991678237915,-4.56612491607666 -1.5744037628173828 1.8142263889312744,-4.308984279632568 -0.06413549184799194 2.0171470642089844,-2.9741666316986084 0.2437882423400879 1.324114441871643,-1.8305628299713135 -0.7139146327972412 1.6532926559448242,-2.2825119495391846 -2.162517786026001 1.5351614952087402
840: -3.676340103149414 -2.568549394607544 2.3014471530914307,-4.741775989532471 -1.9207662343978882 1.7112489938735962,-4.478001117706299 -0.3818495273590088 1.9471755027770996,-3.2304840087890625 0.13153672218322754 1.215090274810791,-2.0283045768737793 -0.8417136669158936 1.6181377172470093,-2.4104037284851074 -2.3423995971679688 1.647947072982788
841: -3.369234561920166 -2.4789106845855713 2.275435447692871,-4.555251598358154 -1.8654673099517822 1.7975208759307861,-4.377510070800781 -0.3316805362701416 1.9655705690383911,-3.0107874870300293 0.1007692813873291 1.3066304922103882,-1.8291840553283691 -0.8399765491485596 1.6084766387939453,-2.3041162490844727 -2.264216423034668 1.3274985551834106
842: -3.4412167072296143 -2.688338041305542 1.8803558349609375,-4.654486656188965 -1.8797428607940674 1.7654246091842651,-4.282464027404785 -0.44354677200317383 2.0745179653167725,-3.1566944122314453 0.04842853546142578 1.1835881471633911,-1.9869356155395508 -0.8931958675384521 1.4650719165802002,-2.313729763031006 -2.267940044403076 1.105158805847168
843: -3.4714064598083496 -2.3382925987243652 2.5042543411254883,-4.675168514251709 -1.6434438228607178 2.1292152404785156,-4.381833076477051 -0.15876531600952148 2.316999912261963,-3.112600803375244 0.23678898811340332 1.5005416870117188,-1.9440579414367676 -0.717043399810791 1.735623836517334,-2.3923850059509277 -2.1309914588928223 1.569936752319336
844: -3.3996996879577637 -2.7530081272125244 2.0299415588378906,-4.571870803833008 -1.948843240737915 1.8907394409179688,-4.278409957885742 -0.4302845001220703 2.1714608669281006,-3.217665195465088 0.12940192222595215 1.2999138832092285,-2.013927936553955 -0.7990283966064453 1.5398740768432617,-2.346728801727295 -2.3023734092712402 1.1465911865234375
845: -3.313265562057495 -2.6740312576293945 2.1054635047912598,-4.49721622467041 -1.9101676940917969 1.9411253929138184,-4.274333953857422 -0.34153127670288086 2.22475528717041,-3.134788990020752 0.22498226165771484 1.3417506217956543,-1.9695072174072266 -0.6851816177368164 1.60011625289917,-2.336700677871704 -2.1292195320129395 1.3059773445129395
846: -3.347724437713623 -2.4739670753479004 2.1346020698547363,-4.552235126495361 -1.7956554889678955 1.6635847091674805,-4.23714017868042 -0.24618101119995117 1.9953608512878418,-3.0235838890075684 0.23057198524475098 1.3263134956359863,-1.8164043426513672 -0.6244947910308838 1.6554327011108398,-2.119123935699463 -2.1476809978485107 1.4330625534057617
847: -3.4324517250061035 -2.394996166229248 2.3921966552734375,-4.584512233734131 -1.645859718322754 1.9891161918640137,-4.283949375152588 -0.17561912536621094 2.186481475830078,-3.1283645629882813 0.301480770111084 1.4343271255493164,-1.947343349456787 -0.647578239440918 1.6587505340576172,-2.3534975051879883 -2.1076784133911133 1.5567903518676758
848: -3.3513641357421875 -2.536261558532715 2.1638002395629883,-4.581503391265869 -1.868391990661621 1.9221205711364746,-4.36814546585083 -0.3734321594238281 2.18302583694458,-3.198136806488037 0.21674203872680664 1.33079195022583,-1.9819984436035156 -0.6887669563293457 1.6040210723876953,-2.298917770385742 -2.1160264015197754 1.33693265914917
849: -3.3070106506347656 -2.380722999572754 2.3447251319885254,-4.483308792114258 -1.6072158813476563 2.360060691833496,-4.270993232727051 -0.10736846923828125 2.297240734100342,-3.1867809295654297 0.2931509017944336 1.2652812004089355,-1.9449596405029297 -0.5972127914428711 1.5334358215332031,-2.349241018295288 -1.9889531135559082 1.2775955200195313
850: -3.3295459747314453 -2.5800037384033203 1.965639591217041,-4.5535759925842285 -1.9984092712402344 1.5697011947631836,-4.426039695739746 -0.49428749084472656 1.8682479858398438,-3.191478967666626 0.09341144561767578 1.178781509399414,-1.9346446990966797 -0.7357845306396484 1.4091410636901855,-2.2433111667633057 -2.2251501083374023 1.075390338897705
851: -3.5267536640167236 -2.3865814208984375 2.159376621246338,-4.671506404876709 -1.7169761657714844 1.5895466804504395,-4.477996826171875 -0.23742389678955078 1.7365846633911133,-3.1283228397369385 0.17771625518798828 1.146395206451416,-1.8861021995544434 -0.7408542633056641 1.453446865081787,-2.239428758621216 -2.167330741882324 1.4782938957214355
852: -3.848515510559082 -2.5557398796081543 1.923090934753418,-4.831839561462402 -1.8716697692871094 1.0567550659179688,-4.668011665344238 -0.390594482421875 1.4335145950317383,-3.233743906021118 0.07566261291503906 1.2375564575195313,-2.1908984184265137 -0.8705964088439941 1.6613078117370605,-2.5476930141448975 -2.30035400390625 1.5950193405151367
853: -3.4015707969665527 -2.647653579711914 1.74527907371521,-4.581757068634033 -2.0136070251464844 1.5546071529388428,-4.419707298278809 -0.5529308319091797 1.8176164627075195,-3.2100963592529297 0.11835384368896484 1.1872382164001465,-1.9825007915496826 -0.7204341888427734 1.3680143356323242,-2.3305559158325195 -2.070427894592285 0.9433960914611816
854: -3.562589406967163 -2.5633058547973633 2.0204155445098877,-4.666786193847656 -1.8859672546386719 1.4502956867218018,-4.519218444824219 -0.400604248046875 1.7804548740386963,-3.176185131072998 0.1095428466796875 1.2230587005615234,-1.993454933166504 -0.8561868667602539 1.5118193626403809,-2.312150001525879 -2.3183860778808594 1.3123104572296143
855: -3.4836957454681396 -2.475710391998291 2.2093801498413086,-4.597498893737793 -1.7073755264282227 1.7384042739868164,-4.446647644042969 -0.23334980010986328 1.730942726135254,-3.063019037246704 0.26018428802490234 1.3137202262878418,-1.9698784351348877 -0.7529497146606445 1.613959789276123,-2.389158010482788 -2.184004306793213 1.3418831825256348
856: -3.4776971340179443 -2.4260196685791016 1.8815436363220215,-4.709223747253418 -1.8772268295288086 1.3319501876831055,-4.445918083190918 -0.40849971771240234 1.6984572410583496,-3.095456123352051 0.14065265655517578 1.1293683052062988,-1.8753643035888672 -0.7558422088623047 1.514145851135254,-2.313345432281494 -2.234330177307129 1.0743780136108398
857: -3.4800262451171875 -2.4304428100585938 2.2711353302001953,-4.630549907684326 -1.8004732131958008 1.6354255676269531,-4.4652252197265625 -0.29424571990966797 1.627993106842041,-3.0284385681152344 0.3084545135498047 1.349334716796875,-1.9144792556762695 -0.7038640975952148 1.5998659133911133,-2.338059425354004 -2.167207717895508 1.5570435523986816
858: -3.4824657440185547 -2.6008167266845703 1.9341658353805542,-4.581081390380859 -1.953420639038086 1.3675609827041626,-4.3765058517456055 -0.5070276260375977 1.6694738864898682,-3.1320557594299316 0.03818988800048828 1.0147590637207031,-1.973750114440918 -0.8568229675292969 1.341041088104248,-2.2760210037231445 -2.315580368041992 1.2050395011901855
859: -3.698328971862793 -2.1808929443359375 2.658881425857544,-4.684959888458252 -1.7810354232788086 1.704725980758667,-4.564300060272217 -0.3042726516723633 1.5787501335144043,-3.123715877532959 0.25678253173828125 1.308835506439209,-2.045724868774414 -0.5664510726928711 1.9773355722427368,-2.402160167694092 -2.0138168334960938 2.066617488861084
860: -3.6289358139038086 -2.4276981353759766 2.4080097675323486,-4.699806213378906 -1.8697452545166016 1.5941979885101318,-4.500216484069824 -0.38219738006591797 1.6536591053009033,-3.160313606262207 0.1605548858642578 1.2529606819152832,-2.0645017623901367 -0.7069005966186523 1.7565767765045166,-2.3216824531555176 -2.1445837020874023 1.814579725265503
861: -3.5547964572906494 -2.758960723876953 1.6380012035369873,-4.648862361907959 -1.8528213500976563 1.4159127473831177,-4.391055107116699 -0.42487049102783203 1.8188766241073608,-3.165858030319214 0.0754241943359375 1.125666856765747,-2.0684404373168945 -0.8509798049926758 1.4491997957229614,-2.3748624324798584 -2.2498693466186523 1.0057820081710815
862: -3.474116325378418 -2.7748003005981445 1.6198809146881104,-4.626467227935791 -1.9252872467041016 1.281588077545166,-4.355255126953125 -0.48887157440185547 1.6933321952819824,-3.103316307067871 0.05403900146484375 1.149871826171875,-1.939474105834961 -0.8775730133056641 1.2863779067993164,-2.2843143939971924 -2.3658218383789063 0.9645544290542603
863: -3.504549026489258 -2.634458541870117 1.868328332901001,-4.649072170257568 -1.8963556289672852 1.4406895637512207,-4.449915409088135 -0.4186105728149414 1.7257907390594482,-3.1779251098632813 0.0878915786743164 1.050309181213379,-2.033534049987793 -0.8929376602172852 1.2723066806793213,-2.4040136337280273 -2.3129172325134277 1.072326421737671
864: -3.5512208938598633 -2.5841145515441895 1.9554405212402344,-4.76706075668335 -1.9301996231079102 1.523963451385498,-4.528885364532471 -0.4352426528930664 1.7786426544189453,-3.2645411491394043 0.0929555892944336 1.1120305061340332,-1.9814128875732422 -0.7864184379577637 1.3787508010864258,-2.4351844787597656 -2.2182211875915527 1.112588882446289
865: -3.4872446060180664 -2.5923662185668945 1.7678923606872559,-4.5846171379089355 -1.820699691772461 1.44697904586792,-4.40472412109375 -0.33713531494140625 1.7424507141113281,-3.168443202972412 0.18942546844482422 1.103790283203125,-1.9964642524719238 -0.7554435729980469 1.3287954330444336,-2.3105125427246094 -2.2027368545532227 1.0905065536499023
866: -3.536346912384033 -2.5465049743652344 1.753237009048462,-4.728368282318115 -1.778421401977539 1.5103185176849365,-4.489351272583008 -0.41349220275878906 1.7937791347503662,-3.2193193435668945 0.19057273864746094 0.9762678146362305,-2.004688262939453 -0.7161226272583008 1.2283170223236084,-2.3659112453460693 -2.150012969970703 0.9674041271209717
867: -3.5169010162353516 -2.535813808441162 1.9944477081298828,-4.634401321411133 -1.8561930656433105 1.4651260375976563,-4.431480884552002 -0.3842463493347168 1.7289047241210938,-3.1112594604492188 0.1513810157775879 1.2963542938232422,-1.9524011611938477 -0.7890229225158691 1.6325178146362305,-2.2734451293945313 -2.2190680503845215 1.2988877296447754
868: -3.4280805587768555 -2.5528242588043213 2.003939628601074,-4.614753246307373 -1.9069569110870361 1.6567630767822266,-4.453746795654297 -0.4228994846343994 1.872725486755371,-3.194354772567749 0.07500624656677246 1.2244176864624023,-1.9574291706085205 -0.7449338436126709 1.4484481811523438,-2.304166793823242 -2.1932904720306396 1.119140625
869: -3.4871745109558105 -2.56919527053833 2.0230913162231445,-4.6055450439453125 -1.8627796173095703 1.3808727264404297,-4.449957370758057 -0.39773833751678467 1.6591224670410156,-3.095111846923828 0.14534986019134521 1.1837987899780273,-1.941694736480713 -0.7694519758224487 1.6718740463256836,-2.2774457931518555 -2.2038190364837646 1.3269586563110352
870: -3.3977999687194824 -2.6407411098480225 1.8413267135620117,-4.567945957183838 -1.8959068059921265 1.587625503540039,-4.2926764488220215 -0.4605802893638611 1.8790512084960938,-3.1242008209228516 0.11011695861816406 1.1170358657836914,-1.8966822624206543 -0.8279685378074646 1.4753360748291016,-2.2204136848449707 -2.2603440284729004 1.1596860885620117
871: -3.7566614151000977 -2.465506076812744 2.2204294204711914,-4.747125625610352 -1.8032522201538086 1.4526691436767578,-4.553820610046387 -0.29508256912231445 1.7132062911987305,-3.1328535079956055 0.15938282012939453 1.2285256385803223,-2.0505943298339844 -0.6724786758422852 1.8177661895751953,-2.410466194152832 -2.1262245178222656 1.6457042694091797
872: -3.4288110733032227 -2.243663787841797 2.675598621368408,-4.540557384490967 -1.7625913619995117 1.9661850929260254,-4.497596740722656 -0.28678321838378906 2.04665470123291,-3.126622200012207 0.17381572723388672 1.5436491966247559,-1.883824348449707 -0.5747613906860352 2.0760788917541504,-2.20595645904541 -2.107590675354004 1.9538836479187012
